date,entry_time,exit_time,direction,entry,exit,so,stop_level,band_upper,band_lower,atr14,n,pnl,equity,reason,period
2024-04-15,11:10,15:25,SHORT,18180.75,17858.75,18335.25,18335.25,18460.29,18210.21,250.09,12,7720.56,125483.0,EOD,OOS
2024-04-17,11:20,15:25,SHORT,17792.0,17655.75,17957.25,17957.25,18094.45,17820.05,274.39,11,2990.68,128473.68,EOD,OOS
2024-04-18,14:35,15:25,SHORT,17539.5,17562.5,17673.0,17673.0,17815.55,17530.45,285.11,11,-512.82,127960.86,EOD,OOS
2024-04-19,11:25,15:25,SHORT,17333.0,17182.0,17494.5,17494.5,17641.79,17347.21,294.57,20,6027.6,133988.46,EOD,OOS
2024-04-22,14:35,15:25,LONG,17423.25,17389.0,17288.5,17288.5,17444.3,17132.7,311.61,20,-1382.4,132606.06,EOD,OOS
2024-04-23,10:35,15:25,LONG,17578.5,17624.25,17428.75,17428.75,17584.74,17272.76,311.98,14,1272.32,133878.38,EOD,OOS
2024-04-25,13:40,15:25,LONG,17535.0,17597.75,17354.0,17354.0,17503.4,17204.6,298.8,12,1498.56,135376.94,EOD,OOS
2024-04-26,11:05,15:25,LONG,17862.25,17888.25,17697.25,17697.25,17847.3,17547.2,300.11,12,616.56,135993.5,EOD,OOS
2024-05-01,15:00,15:25,LONG,17728.75,17717.5,17501.5,17501.5,17658.47,17344.53,313.95,13,-300.56,135692.94,EOD,OOS
2024-05-08,10:50,15:25,LONG,18232.0,18183.75,18083.75,18083.75,18228.94,17938.56,290.38,16,-1553.92,134139.02,EOD,OOS
2024-05-14,15:00,15:25,LONG,18409.0,18418.75,18274.0,18274.0,18394.04,18153.96,240.07,20,377.6,134516.62,EOD,OOS
2024-05-15,13:15,15:25,LONG,18643.25,18694.0,18509.25,18509.25,18627.14,18391.36,235.79,20,2017.6,136534.22,EOD,OOS
2024-05-20,10:50,15:25,LONG,18754.75,18778.75,18643.75,18643.75,18751.03,18536.47,214.55,20,947.6,137481.82,EOD,OOS
2024-06-03,10:55,15:25,SHORT,18590.0,18588.25,18712.75,18712.75,18813.13,18612.37,200.77,20,57.6,137539.42,EOD,OOS
2024-06-05,11:25,15:25,LONG,18964.75,19032.5,18849.0,18849.0,18957.76,18740.24,217.52,20,2697.6,140237.02,EOD,OOS
2024-06-10,12:20,15:25,LONG,19106.25,19115.0,18988.5,18988.5,19100.64,18876.36,224.29,20,337.6,140574.62,EOD,OOS
2024-06-11,14:05,15:25,LONG,19155.75,19194.25,19058.0,19058.0,19169.89,18946.11,223.79,20,1527.6,142102.22,EOD,OOS
2024-06-12,10:35,15:25,LONG,19513.25,19466.0,19401.75,19401.75,19517.99,19285.51,232.48,20,-1902.4,140199.82,EOD,OOS
2024-06-17,12:50,15:25,LONG,19839.75,19988.25,19693.75,19693.75,19806.68,19580.82,225.86,20,5927.6,146127.42,EOD,OOS
2024-06-20,12:35,15:25,SHORT,19768.5,19761.0,19970.75,19970.75,20089.17,19852.33,236.84,20,287.6,146415.02,EOD,OOS
2024-06-24,13:35,15:25,SHORT,19829.5,19832.0,19922.0,19922.0,20041.56,19802.44,239.12,20,-112.4,146302.62,EOD,OOS
2024-06-25,11:35,15:25,LONG,19937.75,19980.25,19830.25,19830.25,19945.01,19715.49,229.52,20,1687.6,147990.22,EOD,OOS
2024-06-28,10:15,12:05,LONG,20228.25,20070.0,20070.25,20070.25,20171.83,19968.67,203.16,20,-6342.4,141647.82,STOP,OOS
2024-07-02,11:10,15:25,LONG,20116.0,20225.5,19982.0,19982.0,20096.75,19867.25,229.5,20,4367.6,146015.42,EOD,OOS
2024-07-05,11:55,15:25,LONG,20596.5,20622.75,20441.5,20441.5,20560.92,20322.08,238.84,20,1037.6,147053.02,EOD,OOS
2024-07-10,14:05,15:25,LONG,20872.25,20869.75,20758.0,20758.0,20872.74,20643.26,229.48,20,-112.4,146940.62,EOD,OOS
2024-07-11,10:25,15:25,SHORT,20691.5,20436.0,20894.5,20894.5,21012.95,20776.05,236.89,20,10207.6,157148.22,EOD,OOS
2024-07-12,10:55,15:25,LONG,20636.75,20675.5,20443.25,20443.25,20567.6,20318.9,248.7,13,999.44,158147.66,EOD,OOS
2024-07-15,11:25,12:20,LONG,20734.5,20654.5,20610.0,20610.0,20742.01,20477.99,264.02,16,-2569.92,155577.74,STOP,OOS
2024-07-16,12:35,15:25,SHORT,20503.25,20578.25,20649.25,20649.25,20781.09,20517.41,263.68,15,-2259.3,153318.44,EOD,OOS
2024-07-17,10:55,15:25,SHORT,20123.0,20056.5,20260.0,20260.0,20390.59,20129.41,261.18,15,1985.7,155304.14,EOD,OOS
2024-07-18,10:45,15:25,SHORT,19953.25,19824.0,20141.5,20141.5,20285.51,19997.49,288.02,12,3094.56,158398.7,EOD,OOS
2024-07-19,12:50,15:25,SHORT,19712.5,19769.0,19868.5,19868.5,20022.31,19714.69,307.62,14,-1590.68,156808.02,EOD,OOS
2024-07-24,10:20,15:25,SHORT,19483.25,19217.5,19640.0,19640.0,19795.36,19484.64,310.71,12,6370.56,163178.58,EOD,OOS
2024-07-25,10:15,11:00,SHORT,19005.5,19166.0,19217.25,19217.25,19389.57,19044.93,344.64,11,-3537.82,159640.76,STOP,OOS
2024-07-30,11:15,15:25,SHORT,19030.5,18936.25,19287.25,19287.25,19475.27,19099.23,376.04,11,2066.68,161707.44,EOD,OOS
2024-08-01,11:10,15:25,SHORT,19274.75,18976.5,19525.25,19525.25,19727.09,19323.41,403.68,12,7150.56,168858.0,EOD,OOS
2024-08-02,10:20,15:25,SHORT,18450.5,18553.5,18651.25,18651.25,18870.88,18431.62,439.25,10,-2066.2,166791.8,EOD,OOS
2024-08-05,09:50,15:25,LONG,17881.75,17983.0,17562.5,17562.5,17794.7,17330.3,464.39,9,1816.92,168608.72,EOD,OOS
2024-08-06,12:05,15:25,LONG,18335.25,18341.75,18077.25,18077.25,18339.16,17815.34,523.82,9,111.42,168720.14,EOD,OOS
2024-08-07,13:20,15:25,SHORT,18215.75,18091.25,18453.5,18453.5,18712.2,18194.8,517.39,8,1987.04,170707.18,EOD,OOS
2024-08-08,13:40,15:25,LONG,18505.75,18443.0,18225.25,18225.25,18491.7,17958.8,532.89,14,-1765.68,168941.5,EOD,OOS
2024-08-22,11:50,15:25,SHORT,19691.75,19582.5,19998.0,19998.0,20215.35,19780.65,434.7,18,3921.84,172863.34,EOD,OOS
2024-08-26,10:40,15:25,SHORT,19543.75,19586.5,19763.25,19763.25,19948.74,19577.76,370.98,18,-1550.16,171313.18,EOD,OOS
2024-08-28,11:05,15:25,SHORT,19435.0,19455.25,19625.5,19625.5,19790.22,19460.78,329.45,19,-781.28,170531.9,EOD,OOS
2024-08-29,10:55,14:30,LONG,19641.25,19497.25,19497.5,19497.5,19654.92,19340.08,314.84,19,-5483.78,165048.12,STOP,OOS
2024-08-30,12:35,15:25,SHORT,19397.0,19563.5,19559.25,19559.25,19719.69,19398.81,320.88,20,-6672.4,158375.72,EOD,OOS
2024-09-03,10:20,15:25,SHORT,19314.25,19036.0,19477.75,19477.75,19638.96,19316.54,322.41,20,11117.6,169493.32,EOD,OOS
2024-09-04,11:05,15:25,LONG,19064.25,18966.0,18878.0,18878.0,19047.46,18708.54,338.91,13,-2562.56,166930.76,EOD,OOS
2024-09-05,10:05,11:25,LONG,19082.25,18886.25,18886.5,18886.5,19055.98,18717.02,338.96,13,-5104.06,161826.7,STOP,OOS
2024-09-06,10:05,15:25,SHORT,18764.25,18511.5,18929.75,18929.75,19092.54,18766.96,325.59,13,6563.44,168390.14,EOD,OOS
2024-09-11,10:20,12:20,SHORT,18676.0,18889.5,18902.75,18902.75,19079.53,18725.97,353.55,13,-5559.06,162831.08,STOP,OOS
2024-09-11,14:45,15:25,LONG,19143.0,19199.25,18902.75,18902.75,19079.53,18725.97,353.55,13,1454.44,164285.52,EOD,OOS
2024-09-12,14:05,15:25,LONG,19454.5,19446.75,19259.5,19259.5,19455.38,19063.62,391.77,11,-177.32,164108.2,EOD,OOS
2024-09-26,10:35,15:25,SHORT,20362.25,20345.75,20503.25,20503.25,20673.72,20332.78,340.95,18,582.84,164691.04,EOD,OOS
2024-09-27,14:40,15:25,SHORT,20212.75,20240.25,20377.0,20377.0,20548.25,20205.75,342.5,20,-1112.4,163578.64,EOD,OOS
2024-10-01,09:55,15:25,SHORT,20043.5,20038.5,20252.0,20252.0,20409.71,20094.29,315.41,20,187.6,163766.24,EOD,OOS
2024-10-03,10:10,12:55,LONG,20025.5,19919.75,19912.25,19912.25,20058.37,19766.13,292.23,20,-4242.4,159523.84,STOP,OOS
2024-10-04,10:40,15:25,SHORT,20092.0,20196.25,20227.5,20227.5,20371.4,20083.6,287.8,20,-4182.4,155341.44,EOD,OOS
2024-10-07,15:05,15:25,SHORT,20011.25,19996.0,20137.0,20137.0,20283.62,19990.38,293.25,19,567.72,155909.16,EOD,OOS
2024-10-08,10:50,15:25,LONG,20239.75,20288.25,20103.25,20103.25,20251.7,19954.8,296.89,17,1638.46,157547.62,EOD,OOS
2024-10-09,14:50,15:25,LONG,20432.0,20432.0,20282.75,20282.75,20433.21,20132.29,300.91,17,-10.54,157537.08,EOD,OOS
2024-10-11,15:20,15:25,LONG,20482.75,20481.25,20340.5,20340.5,20473.12,20207.88,265.25,17,-61.54,157475.54,EOD,OOS
2024-10-15,10:40,15:25,SHORT,20389.75,20294.5,20631.75,20631.75,20759.63,20503.87,255.77,20,3797.6,161273.14,EOD,OOS
2024-10-17,10:10,15:25,SHORT,20414.25,20381.25,20573.0,20573.0,20704.89,20441.11,263.79,20,1307.6,162580.74,EOD,OOS
2024-10-22,14:05,15:25,LONG,20571.0,20546.25,20402.75,20402.75,20524.47,20281.03,243.45,20,-1002.4,161578.34,EOD,OOS
2024-10-23,11:35,15:25,SHORT,20330.5,20185.75,20434.75,20434.75,20555.66,20313.84,241.82,20,5777.6,167355.94,EOD,OOS
2024-10-25,10:05,13:40,LONG,20669.25,20490.75,20491.0,20491.0,20617.56,20364.44,253.12,20,-7152.4,160203.54,STOP,OOS
2024-10-29,13:20,15:25,LONG,20678.25,20741.75,20511.0,20511.0,20632.52,20389.48,243.04,20,2527.6,162731.14,EOD,OOS
2024-10-31,10:15,15:25,SHORT,20186.75,20081.0,20365.75,20365.75,20488.99,20242.51,246.48,20,4217.6,166948.74,EOD,OOS
2024-11-01,10:30,15:25,LONG,20261.0,20156.75,20068.5,20068.5,20204.13,19932.87,271.27,15,-3136.8,163811.94,EOD,OOS
2024-11-05,10:05,15:25,LONG,20289.75,20330.5,20152.25,20152.25,20282.6,20021.9,260.7,15,1213.2,165025.14,EOD,OOS
2024-11-06,12:50,15:25,LONG,20818.5,20903.0,20684.75,20684.75,20819.13,20550.37,268.77,14,2357.32,167382.46,EOD,OOS
2024-11-07,11:55,15:25,LONG,21194.25,21231.0,21006.25,21006.25,21153.67,20858.83,294.84,11,801.68,168184.14,EOD,OOS
2024-11-11,13:10,15:25,SHORT,21129.5,21192.75,21282.75,21282.75,21433.3,21132.2,301.11,17,-2161.04,166023.1,EOD,OOS
2024-11-15,10:30,15:25,SHORT,20595.0,20480.5,20758.5,20758.5,20894.56,20622.44,272.12,20,4567.6,170590.7,EOD,OOS
2024-11-19,11:20,15:25,LONG,20671.75,20751.5,20522.0,20522.0,20671.66,20372.34,299.32,18,2859.84,173450.54,EOD,OOS
2024-11-20,10:20,15:25,SHORT,20522.25,20655.25,20753.0,20753.0,20906.23,20599.77,306.46,17,-4532.54,168918.0,EOD,OOS
2024-11-21,10:10,15:20,SHORT,20682.75,20863.75,20875.25,20875.25,21019.9,20730.6,289.3,16,-5801.92,163116.08,STOP,OOS
2024-11-25,12:25,15:25,SHORT,20820.0,20858.0,21016.0,21016.0,21162.91,20869.09,293.82,20,-1532.4,161583.68,EOD,OOS
2024-11-27,10:40,15:25,SHORT,20779.5,20799.5,20936.25,20936.25,21067.67,20804.83,262.84,20,-812.4,160771.28,EOD,OOS
2024-12-02,10:05,15:25,LONG,21166.5,21235.75,21042.75,21042.75,21172.54,20912.96,259.59,20,2757.6,163528.88,EOD,OOS
2024-12-06,10:20,15:25,LONG,21625.25,21648.25,21491.0,21491.0,21630.38,21351.62,278.77,18,816.84,164345.72,EOD,OOS
2024-12-09,14:50,15:25,SHORT,21461.25,21446.0,21615.0,21615.0,21754.05,21475.95,278.11,20,597.6,164943.32,EOD,OOS
2024-12-10,14:50,15:25,SHORT,21406.25,21371.75,21532.75,21532.75,21658.15,21407.35,250.8,20,1367.6,166310.92,EOD,OOS
2024-12-11,10:35,15:25,LONG,21723.0,21815.5,21590.25,21590.25,21716.41,21464.09,252.32,20,3687.6,169998.52,EOD,OOS
2024-12-16,11:25,15:25,LONG,22036.25,22145.25,21899.5,21899.5,22021.29,21777.71,243.59,19,4130.22,174128.74,EOD,OOS
2024-12-18,14:20,15:25,SHORT,21868.25,21440.75,21980.75,21980.75,22104.84,21856.66,248.18,20,17087.6,191216.34,EOD,OOS
2024-12-19,10:35,15:25,SHORT,21232.5,21222.5,21401.5,21401.5,21552.45,21250.55,301.89,12,232.56,191448.9,EOD,OOS
2024-12-27,10:05,15:25,SHORT,21615.75,21649.75,21845.75,21845.75,22011.01,21680.49,330.52,10,-686.2,190762.7,EOD,OOS
2025-01-02,12:50,15:25,SHORT,21044.75,21156.5,21348.0,21348.0,21533.96,21162.04,371.93,13,-2913.56,187849.14,EOD,OOS
2025-01-03,13:45,15:25,LONG,21523.75,21522.25,21293.75,21293.75,21489.23,21098.27,390.96,12,-43.44,187805.7,EOD,OOS
2025-01-07,10:20,15:25,SHORT,21603.0,21327.0,21791.75,21791.75,21998.06,21585.44,412.62,16,8822.08,196627.78,EOD,OOS
2025-01-10,10:10,15:25,SHORT,20905.75,21011.5,21193.25,21193.25,21407.2,20979.3,427.89,17,-3606.04,193021.74,EOD,OOS
2025-01-14,12:05,15:25,SHORT,20850.25,20835.0,21071.25,21071.25,21291.63,20850.87,440.77,20,597.6,193619.34,EOD,OOS
2025-01-24,14:10,15:25,SHORT,21856.25,21864.75,22044.25,22044.25,22219.88,21868.62,351.27,20,-352.4,193266.94,EOD,OOS
2025-01-27,10:00,14:45,LONG,21277.25,21123.5,21123.75,21123.75,21293.85,20953.65,340.2,20,-6162.4,187104.54,STOP,OOS
2025-01-28,12:25,15:25,LONG,21549.75,21616.5,21302.5,21302.5,21487.71,21117.29,370.41,14,1860.32,188964.86,EOD,OOS
2025-01-29,13:05,15:25,SHORT,21458.5,21584.25,21599.75,21599.75,21782.76,21416.74,366.02,13,-3277.56,185687.3,EOD,OOS
2025-01-31,11:05,13:30,LONG,21947.25,21774.0,21774.25,21774.25,21950.72,21597.78,352.95,14,-4859.68,180827.62,STOP,OOS
2025-01-31,15:05,15:25,SHORT,21572.25,21558.25,21774.25,21774.25,21950.72,21597.78,352.95,14,383.32,181210.94,EOD,OOS
2025-02-03,10:50,15:25,LONG,21402.0,21457.75,21215.5,21215.5,21396.08,21034.92,361.16,13,1441.44,182652.38,EOD,OOS
2025-02-04,10:20,15:25,LONG,21643.0,21629.25,21421.75,21421.75,21606.29,21237.21,369.09,20,-562.4,182089.98,EOD,OOS
2025-02-05,12:10,15:25,LONG,21728.25,21743.75,21550.5,21550.5,21726.5,21374.5,352.0,20,607.6,182697.58,EOD,OOS
2025-02-07,11:05,15:25,SHORT,21716.25,21575.5,21885.5,21885.5,22052.94,21718.06,334.88,20,5617.6,188315.18,EOD,OOS
2025-02-12,12:00,15:25,LONG,21779.25,21815.25,21550.5,21550.5,21720.99,21380.01,340.98,20,1427.6,189742.78,EOD,OOS
2025-02-13,14:55,15:25,LONG,22058.0,22084.25,21869.25,21869.25,22044.21,21694.29,349.93,20,1037.6,190780.38,EOD,OOS
2025-02-18,14:20,15:25,SHORT,22155.0,22170.25,22257.75,22257.75,22397.23,22118.27,278.96,20,-622.4,190157.98,EOD,OOS
2025-02-20,10:10,15:25,SHORT,22031.75,22102.0,22210.0,22210.0,22341.58,22078.42,263.16,20,-2822.4,187335.58,EOD,OOS
2025-02-21,10:35,15:25,SHORT,22002.75,21702.0,22186.5,22186.5,22313.31,22059.69,253.62,20,12017.6,199353.18,EOD,OOS
2025-02-24,10:05,15:25,SHORT,21502.0,21522.5,21753.0,21753.0,21881.92,21624.08,257.84,20,-832.4,198520.78,EOD,OOS
2025-02-25,10:05,15:25,SHORT,21200.25,21227.25,21391.25,21391.25,21523.87,21258.63,265.23,20,-1092.4,197428.38,EOD,OOS
2025-02-26,11:20,13:00,LONG,21376.25,21238.25,21238.5,21238.5,21376.94,21100.06,276.88,20,-5532.4,191895.98,STOP,OOS
2025-02-26,14:10,15:25,SHORT,21095.75,21148.5,21238.5,21238.5,21376.94,21100.06,276.88,20,-2122.4,189773.58,EOD,OOS
2025-02-27,10:05,15:25,SHORT,20980.5,20689.0,21340.5,21340.5,21485.18,21195.82,289.36,20,11647.6,201421.18,EOD,OOS
2025-03-03,10:10,15:25,SHORT,20830.5,20381.5,21055.75,21055.75,21219.97,20891.53,328.45,15,13460.7,214881.88,EOD,OOS
2025-03-04,10:20,12:20,SHORT,20121.75,20342.75,20342.5,20342.5,20529.3,20155.7,373.61,15,-6639.3,208242.58,STOP,OOS
2025-03-04,14:10,15:25,LONG,20550.25,20671.25,20342.5,20342.5,20529.3,20155.7,373.61,15,3620.7,211863.28,EOD,OOS
2025-03-05,14:25,15:25,LONG,20639.5,20689.75,20421.25,20421.25,20620.7,20221.8,398.89,15,1498.2,213361.48,EOD,OOS
2025-03-06,12:50,15:25,SHORT,20128.0,20105.75,20311.0,20311.0,20517.18,20104.82,412.36,14,614.32,213975.8,EOD,OOS
2025-03-07,11:55,12:45,SHORT,19830.5,20001.5,20037.25,20037.25,20261.97,19812.53,449.45,14,-4796.68,209179.12,STOP,OOS
2025-03-10,10:35,15:25,SHORT,19655.5,19434.25,19881.75,19881.75,20122.92,19640.58,482.34,15,6628.2,215807.32,EOD,OOS
2025-03-13,12:50,15:25,SHORT,19274.0,19261.5,19573.75,19573.75,19857.09,19290.41,566.68,12,292.56,216099.88,EOD,OOS
2025-03-20,10:50,15:25,LONG,19859.5,19633.25,19583.5,19583.5,19854.4,19312.6,541.8,15,-6796.8,209303.08,EOD,OOS
2025-03-26,12:05,15:25,SHORT,20187.25,20065.25,20439.25,20439.25,20683.81,20194.69,489.12,14,3407.32,212710.4,EOD,OOS
2025-03-28,10:35,15:25,SHORT,19634.75,19459.25,19911.0,19911.0,20139.22,19682.78,456.45,13,4554.94,217265.34,EOD,OOS
2025-04-01,11:50,15:25,LONG,19570.25,19475.25,19380.5,19380.5,19594.89,19166.11,428.79,20,-3812.4,213452.94,EOD,OOS
2025-04-02,09:50,15:25,LONG,19531.0,19693.5,19328.0,19328.0,19538.66,19117.34,421.32,19,6163.22,219616.16,EOD,OOS
2025-04-04,10:35,15:25,SHORT,17895.25,17745.25,18153.0,18153.0,18393.2,17912.8,480.39,10,2993.8,222609.96,EOD,OOS
2025-04-07,10:20,15:25,LONG,17460.25,17434.0,16928.0,16928.0,17192.03,16663.97,528.05,8,-424.96,222185.0,EOD,OOS
2025-04-08,12:45,15:25,SHORT,17781.25,17270.0,18149.0,18149.0,18461.46,17836.54,624.91,8,8175.04,230360.04,EOD,OOS
2025-04-09,13:05,15:25,LONG,17569.75,19149.0,17207.75,17207.75,17554.27,16861.23,693.04,9,28420.92,258780.96,EOD,OOS
2025-04-10,11:50,15:25,SHORT,18390.75,18386.25,18791.0,18791.0,19200.29,18381.71,818.59,5,41.9,258822.86,EOD,OOS
2025-05-13,11:05,15:25,LONG,21243.5,21320.75,21004.25,21004.25,21223.64,20784.86,438.79,17,2615.96,261438.82,EOD,OOS
2025-05-15,13:05,15:25,LONG,21495.5,21320.5,21302.75,21302.75,21493.93,21111.57,382.36,20,-7012.4,254426.42,EOD,OOS
2025-05-19,10:10,15:25,LONG,21420.75,21458.25,21202.25,21202.25,21385.91,21018.59,367.32,20,1487.6,255914.02,EOD,OOS
2025-05-21,11:15,13:20,LONG,21512.25,21278.75,21279.0,21279.0,21450.77,21107.23,343.54,20,-9352.4,246561.62,STOP,OOS
2025-05-23,13:30,15:25,LONG,21039.0,21014.0,20849.5,20849.5,21015.14,20683.86,331.29,20,-1012.4,245549.22,EOD,OOS
2025-05-27,12:55,15:25,LONG,21430.75,21436.25,21259.5,21259.5,21430.79,21088.21,342.57,20,207.6,245756.82,EOD,OOS
2025-05-29,09:50,15:25,SHORT,21546.0,21371.0,21674.25,21674.25,21836.49,21512.01,324.48,20,6987.6,252744.42,EOD,OOS
2025-05-30,12:35,15:25,SHORT,21148.5,21387.5,21382.75,21382.75,21550.56,21214.94,335.62,20,-9572.4,243172.02,EOD,OOS
2025-06-02,13:10,15:25,LONG,21451.0,21531.25,21288.0,21288.0,21439.53,21136.47,303.05,20,3197.6,246369.62,EOD,OOS
2025-06-03,12:20,15:25,LONG,21703.0,21712.75,21546.25,21546.25,21694.63,21397.87,296.77,20,377.6,246747.22,EOD,OOS
2025-06-11,14:05,15:25,SHORT,21888.0,21850.5,22017.0,22017.0,22159.98,21874.02,285.96,20,1487.6,248234.82,EOD,OOS
2025-06-13,11:55,14:25,LONG,21833.75,21679.75,21680.0,21680.0,21817.69,21542.31,275.38,20,-6172.4,242062.42,STOP,OOS
2025-06-16,10:05,15:25,LONG,21923.75,21940.25,21793.5,21793.5,21931.42,21655.58,275.84,20,647.6,242710.02,EOD,OOS
2025-06-23,13:40,15:25,LONG,22059.0,22055.25,21869.25,21869.25,22002.21,21736.29,265.93,20,-162.4,242547.62,EOD,OOS
2025-06-24,15:10,15:25,LONG,22434.0,22421.25,22286.0,22286.0,22428.68,22143.32,285.36,19,-496.28,242051.34,EOD,OOS
2025-07-01,11:20,15:25,SHORT,22667.75,22726.0,22803.0,22803.0,22941.79,22664.21,277.59,20,-2342.4,239708.94,EOD,OOS
2025-07-02,10:35,15:25,LONG,22800.5,22824.0,22654.25,22654.25,22794.57,22513.93,280.64,20,927.6,240636.54,EOD,OOS
2025-07-03,11:50,13:10,LONG,23088.25,23058.75,22932.0,22932.0,23069.88,22794.12,275.75,20,-1192.4,239444.14,EOD,OOS
2025-07-07,14:35,15:25,SHORT,22822.0,22847.25,22943.25,22943.25,23078.66,22807.84,270.82,20,-1022.4,238421.74,EOD,OOS
2025-07-10,10:05,15:25,SHORT,22930.0,23029.0,23072.25,23072.25,23197.56,22946.94,250.62,20,-3972.4,234449.34,EOD,OOS
2025-08-04,10:05,15:25,LONG,23229.75,23266.25,23094.25,23094.25,23211.71,22976.79,234.91,20,1447.6,235896.94,EOD,OOS
2025-08-05,10:50,15:25,SHORT,23156.5,23171.25,23348.75,23348.75,23474.74,23222.76,251.98,20,-602.4,235294.54,EOD,OOS
2025-08-06,11:35,15:25,LONG,23318.5,23430.25,23168.75,23168.75,23295.44,23042.06,253.38,19,4234.72,239529.26,EOD,OOS
2025-08-07,12:50,15:25,SHORT,23477.0,23395.5,23601.0,23601.0,23731.11,23470.89,260.21,18,2922.84,242452.1,EOD,OOS
2025-08-08,10:35,15:25,LONG,23691.5,23707.0,23541.75,23541.75,23679.04,23404.46,274.59,19,577.22,243029.32,EOD,OOS
2025-08-12,12:35,15:25,LONG,23880.25,23923.0,23733.0,23733.0,23870.19,23595.81,274.38,20,1697.6,244726.92,EOD,OOS
2025-08-19,10:50,15:25,SHORT,23588.0,23459.5,23762.5,23762.5,23905.97,23619.03,286.95,20,5127.6,249854.52,EOD,OOS
2025-08-20,09:55,15:25,SHORT,23173.5,23320.0,23425.75,23425.75,23574.11,23277.39,296.71,20,-5872.4,243982.12,EOD,OOS
2025-08-22,10:20,15:25,LONG,23540.0,23575.0,23264.75,23264.75,23400.66,23128.84,271.82,20,1387.6,245369.72,EOD,OOS
2025-08-28,13:55,15:25,LONG,23766.5,23777.5,23640.5,23640.5,23761.93,23519.07,242.86,20,427.6,245797.32,EOD,OOS
2025-08-29,10:15,15:25,SHORT,23463.5,23463.75,23652.0,23652.0,23773.74,23530.26,243.48,20,-22.4,245774.92,EOD,OOS
2025-09-02,10:05,11:20,LONG,23211.75,23111.25,23100.25,23100.25,23217.84,22982.66,235.18,20,-4032.4,241742.52,STOP,OOS
2025-09-02,13:50,15:25,LONG,23195.75,23233.5,23100.25,23100.25,23217.84,22982.66,235.18,20,1497.6,243240.12,EOD,OOS
2025-09-04,14:40,15:25,LONG,23606.75,23628.5,23480.25,23480.25,23611.38,23349.12,262.27,20,857.6,244097.72,EOD,OOS
2025-09-05,10:50,15:25,SHORT,23633.0,23683.25,23874.5,23874.5,24008.62,23740.38,268.25,20,-2022.4,242075.32,EOD,OOS
2025-09-10,14:20,15:25,SHORT,23862.5,23810.25,23998.5,23998.5,24127.05,23869.95,257.11,20,2077.6,244152.92,EOD,OOS
2025-09-23,13:55,15:25,SHORT,24834.75,24802.75,25001.0,25001.0,25137.37,24864.63,272.73,20,1267.6,245420.52,EOD,OOS
2025-09-24,12:10,15:25,SHORT,24650.75,24723.5,24885.0,24885.0,25012.54,24757.46,255.07,20,-2922.4,242498.12,EOD,OOS
2025-10-01,10:35,15:25,LONG,24896.0,25023.5,24763.5,24763.5,24890.02,24636.98,253.04,20,5087.6,247585.72,EOD,OOS
2025-10-02,09:50,15:25,SHORT,25049.25,25121.5,25164.75,25164.75,25294.67,25034.83,259.84,20,-2902.4,244683.32,EOD,OOS
2025-10-03,13:55,15:25,SHORT,24973.5,25004.5,25133.5,25133.5,25263.43,25003.57,259.86,20,-1252.4,243430.92,EOD,OOS
2025-10-07,11:20,15:25,SHORT,25104.75,25033.75,25237.25,25237.25,25372.21,25102.29,269.93,20,2827.6,246258.52,EOD,OOS
2025-10-08,11:40,15:25,LONG,25238.0,25311.5,25080.25,25080.25,25221.71,24938.79,282.93,20,2927.6,249186.12,EOD,OOS
2025-10-09,13:35,15:25,SHORT,25201.0,25265.25,25329.0,25329.0,25470.25,25187.75,282.5,20,-2582.4,246603.72,EOD,OOS
2025-10-10,11:50,15:25,SHORT,24866.0,24531.25,25313.25,25313.25,25448.66,25177.84,270.82,20,13377.6,259981.32,EOD,OOS
2025-10-14,09:50,10:20,SHORT,24545.0,24638.75,24638.5,24638.5,24801.22,24475.78,325.45,15,-2821.8,257159.52,STOP,OOS
2025-10-14,11:55,15:25,LONG,24805.5,24901.25,24638.5,24638.5,24801.22,24475.78,325.45,15,2863.2,260022.72,EOD,OOS
2025-10-15,13:20,15:25,SHORT,24763.75,24944.0,25002.25,25002.25,25174.0,24830.5,343.5,15,-5416.8,254605.92,EOD,OOS
2025-10-16,12:35,15:25,SHORT,24781.0,24736.0,25045.25,25045.25,25221.88,24868.62,353.27,15,1340.7,255946.62,EOD,OOS
2025-10-17,12:40,15:25,LONG,24918.0,25025.25,24735.5,24735.5,24923.53,24547.47,376.05,15,3208.2,259154.82,EOD,OOS
2025-10-20,11:30,15:25,LONG,25319.0,25321.5,25118.75,25118.75,25311.51,24925.99,385.52,20,87.6,259242.42,EOD,OOS
2025-10-22,11:35,15:25,SHORT,25038.25,25009.25,25265.25,25265.25,25458.32,25072.18,386.14,20,1147.6,260390.02,EOD,OOS
2025-10-23,13:00,15:25,LONG,25238.25,25274.5,25016.25,25016.25,25220.42,24812.08,408.34,20,1437.6,261827.62,EOD,OOS
2025-10-31,12:20,15:25,SHORT,25995.0,26086.0,26199.25,26199.25,26395.55,26002.95,392.61,20,-3652.4,258175.22,EOD,OOS
2025-11-03,10:35,15:25,SHORT,26074.0,26099.75,26235.75,26235.75,26423.68,26047.82,375.86,20,-1042.4,257132.82,EOD,OOS
2025-11-05,11:35,15:25,LONG,25741.0,25833.5,25542.25,25542.25,25725.18,25359.32,365.86,20,3687.6,260820.42,EOD,OOS
